10.01,39.4433,37.7996,36.2009,34.6464,33.1354,31.6674,30.2416,28.8572,27.5134,26.2096,24.9449,23.7184,22.5292,21.3766,20.2595,19.1771,18.1282,17.1119,16.1271,15.1727,14.2475,13.3504,12.4802,11.6354,10.8149,10.0173,9.24099,8.48463,7.74663,7.02539,6.31923,5.62642,4.94516,4.27358,3.60972,2.95158,2.29705,1.64396,0.990061,0.333018
11.01,41.5528,39.8874,38.2649,36.6849,35.1466,33.6494,32.1926,30.7754,29.3971,28.0569,26.7541,25.4878,24.2572,23.0613,21.8993,20.7702,19.6731,18.6069,17.5706,16.5631,15.5833,14.6299,13.7018,12.7978,11.9165,11.0566,10.2166,9.39513,8.59068,7.80167,7.02647,6.2634,5.51071,4.7666,4.02917,3.2965,2.56657,1.83729,1.10652,0.372045
12.01,43.5526,41.8667,40.2221,38.618,37.054,35.5293,34.0432,32.595,31.1841,29.8095,28.4707,27.1667,25.8967,24.6598,23.4552,22.2819,21.1389,20.0253,18.9401,17.8821,16.8502,15.8433,14.8603,13.8998,12.9607,12.0415,11.141,10.2576,9.38999,8.53657,7.69579,6.866,6.04552,5.23261,4.42547,3.62222,2.82094,2.01965,1.2163,0.408786
13.01,45.4512,43.7459,42.0802,40.4534,38.865,37.3141,35.8003,34.3227,32.8807,31.4735,30.1004,28.7605,27.453,26.1771,24.9319,23.7165,22.5299,21.3711,20.2392,19.1331,18.0517,16.9939,15.9585,14.9443,13.9501,12.9745,12.0164,11.0741,10.1464,9.23183,8.32876,7.43565,6.55088,5.67277,4.79959,3.92956,3.06084,2.19153,1.3197,0.443357
14.01,47.2556,45.5319,43.8462,42.1977,40.586,39.0102,37.4699,35.9643,34.4927,33.0543,31.6484,30.2743,28.9311,27.618,26.334,25.0784,23.8501,22.6483,21.4719,20.3199,19.1913,18.0849,16.9995,15.9342,14.8875,13.8583,12.8452,11.847,10.8622,9.88947,8.92725,7.97405,7.02832,6.08844,5.15274,4.21954,3.28707,2.35354,1.4171,0.47589
15.01,48.9719,47.2307,45.5258,43.8566,42.2226,40.6231,39.0574,37.525,36.025,34.5569,33.1197,31.7129,30.3355,28.9867,27.6658,26.3717,25.1037,23.8607,22.6418,21.446,20.2723,19.1195,17.9866,16.8724,15.7758,14.6954,13.6302,12.5787,11.5396,10.5116,9.49321,8.483,7.47946,6.48104,5.48615,4.49319,3.50046,2.50628,1.50889,0.506517
16.01,50.6055,48.8474,47.1242,45.4352,43.7798,42.1575,40.5677,39.0095,37.4825,35.9858,34.5187,33.0805,31.6704,30.2876,28.9312,27.6004,26.2943,25.012,23.7525,22.5149,21.2981,20.1011,18.9227,17.762,16.6177,15.4887,14.3737,13.2715,12.1808,11.1003,10.0286,8.96426,7.90588,6.85199,5.80105,4.75153,3.70183,2.65035,1.59542,0.535367
17.01,52.1612,50.3869,48.6461,46.938,45.2623,43.6181,42.005,40.4223,38.8692,37.3452,35.8494,34.3812,32.9397,31.5243,30.134,28.7681,27.4256,26.1057,24.8074,23.5298,22.2718,21.0325,19.8109,18.6058,17.4161,16.2406,15.0783,13.9279,12.7881,11.6576,10.5352,9.41952,8.30913,7.20264,6.09861,4.99555,3.89197,2.78632,1.67705,0.562563
18,53.6287,51.8391,50.0816,48.3555,46.6603,44.9954,43.3602,41.754,40.1763,38.6263,37.1033,35.6066,34.1354,32.689,31.2666,29.8673,28.4904,27.1348,25.7998,24.4843,23.1874,21.9082,20.6456,19.3985,18.1659,16.9467,15.7397,14.5438,13.3578,12.1803,11.0102,9.8462,8.68693,7.53106,6.37719,5.22393,4.06985,2.91348,1.75336,0.587968
19,55.0419,53.2374,51.4636,49.7199,48.0059,46.3208,44.6642,43.0354,41.4337,39.8585,38.3092,36.7849,35.2849,33.8086,32.3551,30.9235,29.5132,28.1232,26.7527,25.4006,24.0662,22.7484,21.4463,20.1588,18.8849,17.6235,16.3735,15.1339,13.9033,12.6807,11.4648,10.2544,9.04827,7.84505,6.64346,5.44214,4.23975,3.0349,1.82619,0.6122
20,56.389,54.5702,52.7808,51.0203,49.2882,47.5838,45.9066,44.256,42.6314,41.0321,39.4574,37.9066,36.3791,34.874,33.3907,31.9283,30.4861,29.0631,27.6586,26.2716,24.9013,23.5467,22.2068,20.8807,19.5674,18.2658,16.9749,15.6935,14.4206,13.155,11.8956,10.6412,9.39048,8.14234,6.89547,5.64861,4.40045,3.1497,1.89503,0.635091
21,57.6738,55.8412,54.0368,52.2601,50.5105,48.7876,47.0907,45.4192,43.7725,42.15,40.551,38.9749,37.4209,35.8883,34.3765,32.8845,31.4117,29.9572,28.5201,27.0997,25.6951,24.3053,22.9294,21.5665,20.2155,18.8756,17.5456,16.2245,14.9113,13.6049,12.304,11.0077,9.71474,8.42394,7.13412,5.84407,4.55255,3.25832,1.96014,0.656729
22,58.8992,57.0534,55.2346,53.4423,51.6761,49.9353,48.2194,46.5278,44.86,43.2152,41.593,39.9925,38.4131,36.8542,35.315,33.7947,32.2926,30.8079,29.3397,27.8874,26.4499,25.0265,23.6162,22.2181,20.8313,19.4547,18.0875,16.7286,15.377,14.0316,12.6914,11.3553,10.0221,8.69084,7.36024,6.02921,4.69657,3.36115,2.02175,0.677197
23,60.0684,58.2098,56.3772,54.5699,52.7876,51.0297,49.2956,47.5848,45.8966,44.2305,42.5859,40.9621,39.3584,37.7742,36.2087,34.6613,33.1312,31.6176,30.1197,28.6367,27.1679,25.7123,24.2692,22.8375,21.4164,20.005,18.6023,17.2074,15.8192,14.4368,13.0591,11.6851,10.3137,8.9439,7.57459,6.20467,4.83302,3.45854,2.0801,0.696569
24,61.1841,59.3133,57.4673,55.6457,53.848,52.0736,50.322,48.5927,46.885,45.1985,43.5324,41.8862,40.2592,38.6507,37.0601,35.4867,33.9297,32.3884,30.8621,29.3499,27.8511,26.3648,24.8902,23.4265,21.9727,20.528,19.0915,17.6622,16.2391,14.8214,13.4081,11.998,10.5903,9.18397,7.77788,6.37103,4.96237,3.55084,2.13538,0.714915
25,62.249,60.3665,58.5077,56.6723,54.8598,53.0695,51.3011,49.554,47.8276,46.1214,44.4348,42.7671,41.1177,39.486,37.8714,36.273,34.6904,33.1226,31.569,30.0288,28.5013,26.9857,25.4811,23.9867,22.5017,21.0253,19.5565,18.0944,16.6382,15.1868,13.7395,12.2952,10.853,9.41181,7.97077,6.52885,5.08505,3.63836,2.18778,0.732298
26,63.2657,61.3718,59.5008,57.6521,55.8253,54.0199,52.2353,50.4712,48.7268,47.0017,45.2953,43.607,41.9362,40.2823,38.6445,37.0223,35.415,33.8219,32.2423,30.6753,29.1204,27.5767,26.0434,24.5198,23.005,21.4982,19.9986,18.5053,17.0174,15.5341,14.0544,12.5775,11.1023,9.62813,8.15387,6.67863,5.20145,3.72139,2.23748,0.748778
27,64.2365,62.3317,60.4488,58.5874,56.7469,54.9269,53.1268,51.3463,49.5847,47.8415,46.1161,44.4081,42.7167,41.0414,39.3816,37.7365,36.1056,34.4882,32.8836,31.2911,29.7099,28.1394,26.5787,25.0272,23.4839,21.9482,20.4192,18.8961,17.378,15.8642,14.3537,12.8457,11.3393,9.8336,8.32775,6.82083,5.31194,3.80018,2.28464,0.76441
28,65.1635,63.2483,61.3541,59.4803,57.6267,55.7926,53.9777,52.1814,50.4033,48.6427,46.8992,45.1722,43.4611,41.7653,40.0843,38.4174,36.7639,35.1233,33.4948,31.8777,30.2715,28.6753,27.0884,25.5102,23.9397,22.3764,20.8194,19.2678,17.721,16.1781,14.6382,13.1006,11.5645,10.0288,8.49294,6.9559,5.41687,3.87499,2.3294,0.779244
29,66.049,64.1237,62.2186,60.333,58.4668,56.6192,54.79,52.9786,51.1846,49.4073,47.6464,45.9012,44.1712,42.4558,40.7545,39.0666,37.3915,35.7286,34.0772,32.4368,30.8065,29.1858,27.5739,25.9701,24.3738,22.784,21.2002,19.6216,18.0473,16.4767,14.9089,13.3431,11.7785,10.2144,8.64993,7.08425,5.51656,3.94605,2.37191,0.793327
30,66.8948,64.9599,63.0442,61.1474,59.269,57.4085,55.5656,53.7397,51.9304,50.1372,48.3595,46.5969,44.8487,43.1145,41.3937,39.6857,37.9899,36.3057,34.6325,32.9696,31.3164,29.6722,28.0364,26.4083,24.7871,23.1722,21.5628,19.9583,18.3579,16.7608,15.1663,13.5737,11.9821,10.3909,8.79918,7.20624,5.6113,4.01357,2.4123,0.806702
31,67.7029,65.7587,63.833,61.9253,60.0352,58.1623,56.3062,54.4664,52.6424,50.8338,49.0401,47.2608,45.4953,43.7431,42.0036,40.2764,38.5607,36.8561,35.1619,33.4776,31.8024,30.1358,28.4771,26.8257,25.1808,23.5419,21.9081,20.2789,18.6535,17.0312,15.4113,13.7931,12.1758,10.5587,8.94112,7.32224,5.70137,4.07776,2.45068,0.81941
32,68.4751,66.522,64.5865,62.6684,60.7671,58.8823,57.0135,55.1603,53.3223,51.499,49.6899,47.8945,46.1123,44.3429,42.5855,40.8398,39.1052,37.3811,35.6669,33.962,32.2658,30.5777,28.8972,27.2235,25.556,23.8941,22.237,20.5843,18.935,17.2887,15.6446,14.002,12.3601,10.7184,9.07615,7.43258,5.78703,4.13879,2.48718,0.831489
33,69.213,67.2513,65.3065,63.3783,61.4663,59.57,57.6891,55.8231,53.9716,52.1342,50.3103,48.4996,46.7014,44.9154,43.1409,41.3775,39.6247,37.8819,36.1485,34.4239,32.7077,30.9991,29.2976,27.6026,25.9135,24.2297,22.5504,20.8751,19.2032,17.5339,15.8667,14.2008,12.5356,10.8704,9.20465,7.53757,5.86852,4.19685,2.52188,0.842975
34,69.9182,67.9483,65.9946,64.0567,62.1344,60.2271,58.3345,56.4562,54.5918,52.7408,50.9028,49.0773,47.2638,45.4619,43.671,41.8907,40.1205,38.3597,36.6079,34.8646,33.1291,31.4009,29.6795,27.9641,26.2544,24.5495,22.849,21.1523,19.4586,17.7675,16.0782,14.3901,12.7026,11.0151,9.32697,7.63749,5.94607,4.25209,2.5549,0.853899
35,70.5923,68.6144,66.6521,64.705,62.7727,60.8549,58.9512,57.0611,55.1842,53.3202,51.4686,49.6289,47.8008,45.9836,44.1771,42.3806,40.5936,38.8157,37.0464,35.285,33.5311,31.7842,30.0436,28.3088,26.5793,24.8545,23.1337,21.4164,19.7021,17.99,16.2797,14.5705,12.8617,11.1529,9.44343,7.73262,6.01989,4.30466,2.58633,0.864293
36,71.2366,69.2512,67.2806,65.3246,63.3828,61.4549,59.5404,57.6389,55.7502,53.8737,52.009,50.1558,48.3136,46.4819,44.6602,42.8482,41.0453,39.2509,37.4648,35.6862,33.9147,32.1498,30.3909,28.6376,26.8892,25.1452,23.4051,21.6682,19.9341,18.2021,16.4717,14.7423,13.0133,11.2842,9.55435,7.82321,6.09018,4.35472,2.61624,0.874186
37,71.8526,69.8599,67.8814,65.9169,63.9659,62.0282,60.1034,58.1911,56.2909,54.4025,52.5253,50.6591,48.8034,46.9577,45.1216,43.2947,41.4764,39.6664,37.8641,36.0691,34.2807,32.4987,30.7223,28.9512,27.1848,25.4225,23.6638,21.9083,20.1553,18.4042,16.6547,14.906,13.1577,11.4093,9.66002,7.9095,6.15713,4.40239,2.64472,0.883603
38,72.4416,70.4418,68.4558,66.483,64.5233,62.5763,60.6415,58.7188,56.8077,54.9077,53.0186,51.1399,49.2713,47.4122,45.5623,43.7211,41.8882,40.0631,38.2453,36.4345,34.6301,32.8316,31.0385,29.2504,27.4667,25.687,23.9106,22.1372,20.3662,18.597,16.8291,15.0621,13.2954,11.5284,9.76071,7.99171,6.22091,4.44779,2.67185,0.892572
39,73.0047,70.9983,69.0049,67.0243,65.0561,63.1001,61.1559,59.2231,57.3015,55.3905,53.4899,51.5993,49.7182,47.8463,45.9831,44.1283,42.2813,40.4418,38.6093,36.7834,34.9636,33.1493,31.3403,29.5359,27.7357,25.9393,24.1461,22.3556,20.5673,18.7808,16.9955,15.2109,13.4266,11.642,9.85667,8.07006,6.28168,4.49106,2.6977,0.901114
40,73.5433,71.5303,69.5299,67.5417,65.5655,63.6009,61.6476,59.7052,57.7734,55.8519,53.9403,52.0382,50.1453,48.2611,46.3852,44.5172,42.6568,40.8035,38.9569,37.1165,35.2819,33.4527,31.6283,29.8084,27.9925,26.1801,24.3707,22.5639,20.7592,18.9561,17.1541,15.3528,13.5517,11.7503,9.94815,8.14474,6.33961,4.53229,2.72232,0.909254
41,74.0583,72.0391,70.0319,68.0365,66.0525,64.0796,62.1176,60.166,58.2246,56.2929,54.3708,52.4577,50.5533,48.6573,46.7693,44.8888,43.0155,41.149,39.2888,37.4346,35.5859,33.7423,31.9033,30.0685,28.2375,26.4098,24.585,22.7626,20.9422,19.1233,17.3054,15.4882,13.671,11.8536,10.0354,8.21594,6.39482,4.57159,2.7458,0.91701
42,74.5508,72.5257,70.512,68.5096,66.5182,64.5374,62.5669,60.6065,58.6558,56.7145,54.7822,52.8586,50.9433,49.036,47.1363,45.2438,43.3582,41.479,39.6059,37.7384,35.8762,34.0188,32.1658,30.3168,28.4714,26.6291,24.7896,22.9523,21.1169,19.2828,17.4498,15.6173,13.7848,11.9521,10.1186,8.28383,6.44747,4.60906,2.76818,0.924404
43,75.0219,72.991,70.9712,68.9621,66.9635,64.9751,62.9966,61.0277,59.0681,57.1174,55.1754,53.2417,51.316,49.3978,47.487,45.583,43.6855,41.7942,39.9087,38.0286,36.1534,34.2828,32.4165,30.5539,28.6947,26.8385,24.9848,23.1333,21.2836,19.4351,17.5875,15.7404,13.8934,12.046,10.1979,8.34859,6.49769,4.6448,2.78952,0.931452
44.01,75.4768,73.4404,71.4146,69.399,67.3935,65.3978,63.4115,61.4343,59.4661,57.5064,55.555,53.6115,51.6757,49.7471,47.8254,45.9103,44.0014,42.0984,40.2009,38.3084,36.4208,34.5375,32.6582,30.7825,28.91,27.0403,25.1731,23.3078,21.4442,19.5818,17.7203,15.8591,13.998,12.1366,10.2743,8.41097,6.54605,4.67921,2.81007,0.93824
45.01,75.9077,73.866,71.8344,69.8127,67.8006,65.7979,63.8042,61.8192,59.8428,57.8746,55.9142,53.9615,52.016,50.0775,48.1455,46.2199,44.3002,42.386,40.4772,38.5731,36.6736,34.7783,32.8868,30.9986,29.1135,27.2311,25.351,23.4727,21.596,19.7205,17.8457,15.9713,14.0969,12.2221,10.3465,8.46988,6.59172,4.71171,2.82947,0.944648
46.01,76.3198,74.2731,72.236,70.2084,68.19,66.1805,64.1797,62.1873,60.203,58.2266,56.2577,54.2961,52.3414,50.3933,48.4516,46.5158,44.5857,42.6609,40.7412,38.826,36.9152,35.0083,33.1051,31.2051,29.3079,27.4133,25.5209,23.6302,21.741,19.8528,17.9654,16.0783,14.1912,12.3037,10.4154,8.5261,6.63531,4.74272,2.84798,0.950761
47.01,76.7141,74.6625,72.6202,70.5869,68.5624,66.5465,64.5389,62.5393,60.5475,58.5632,56.5861,54.616,52.6524,50.6952,48.7441,46.7986,44.8586,42.9237,40.9935,39.0677,37.146,35.2281,33.3136,31.4022,29.4936,27.5873,25.6831,23.7806,21.8794,19.9792,18.0797,16.1805,14.2812,12.3816,10.4812,8.57975,6.6769,4.77231,2.86565,0.956594
48.01,77.0913,75.035,72.9877,70.9489,68.9187,66.8966,64.8824,62.876,60.8769,58.8851,56.9001,54.9218,52.9498,50.9839,49.0237,47.069,45.1195,43.1748,41.2346,39.2986,37.3666,35.4381,33.5129,31.5906,29.671,27.7535,25.8381,23.9242,22.0116,20.0999,18.1888,16.278,14.3672,12.4559,10.544,8.63097,6.7166,4.80055,2.88251,0.962159
49.01,77.4522,75.3914,73.3392,71.2953,69.2594,67.2314,65.211,63.198,61.192,59.1929,57.2005,55.2143,53.2342,51.2599,49.2911,47.3275,45.3688,43.4148,41.4651,39.5194,37.5774,35.6388,33.7033,31.7706,29.8404,27.9123,25.9861,24.0614,22.1378,20.2152,18.2931,16.3712,14.4493,12.5269,10.6039,8.67986,6.7545,4.82751,2.8986,0.967472
50.01,77.7975,75.7325,73.6756,71.6266,69.5854,67.5517,65.5253,63.5059,61.4934,59.4874,57.4877,55.494,53.5062,51.5238,49.5467,47.5746,45.6072,43.6442,41.6854,39.7303,37.7788,35.8306,33.8853,31.9426,30.0023,28.0641,26.1275,24.1924,22.2584,20.3253,18.3926,16.4602,14.5277,12.5947,10.6611,8.72655,6.79068,4.85325,2.91396,0.972543
51.01,78.1279,76.0587,73.9974,71.9437,69.8973,67.8582,65.826,63.8006,61.7816,59.769,57.7623,55.7615,53.7662,51.7762,49.7912,47.8109,45.8352,43.8636,41.896,39.932,37.9714,36.0139,34.0592,32.107,30.1571,28.209,26.2627,24.3176,22.3737,20.4305,18.4877,16.5452,14.6025,12.6595,10.7158,8.77113,6.82523,4.87782,2.92863,0.977384
52.01,78.444,76.3709,74.3053,72.247,70.1957,68.1514,66.1136,64.0824,62.0574,60.0383,58.0251,56.0173,54.0149,52.0175,50.0249,48.0369,46.0531,44.0733,42.0973,40.1248,38.1555,36.1891,34.2254,32.2641,30.3049,28.3476,26.3918,24.4373,22.4837,20.5309,18.5786,16.6264,14.6741,12.7214,10.768,8.81371,6.85823,4.90129,2.94263,0.982006
53.01,78.7466,76.6697,74.6,72.5372,70.4812,68.4318,66.3888,64.352,62.3211,60.296,58.2764,56.2621,54.2528,52.2483,50.2485,48.2529,46.2615,44.2739,42.2898,40.3091,38.3315,36.3566,34.3843,32.4143,30.4463,28.48,26.5152,24.5516,22.5889,20.627,18.6654,16.7039,14.7424,12.7804,10.8179,8.85439,6.88975,4.92371,2.95601,0.986421
54.01,79.0361,76.9556,74.8819,72.8149,70.7544,68.7002,66.6521,64.6099,62.5735,60.5425,58.5168,56.4961,54.4803,52.4691,50.4622,48.4595,46.4607,44.4656,42.4739,40.4853,38.4997,36.5167,34.5362,32.5578,30.5813,28.6065,26.6331,24.6608,22.6895,20.7187,18.7483,16.7781,14.8077,12.8369,10.8655,8.89324,6.91986,4.94512,2.96879,0.990637
55.01,79.3131,77.2291,75.1517,73.0806,71.0158,68.957,66.904,64.8567,62.8149,60.7783,58.7467,56.72,54.6979,52.6802,50.6667,48.6572,46.6513,44.649,42.6499,40.6538,38.6606,36.6698,34.6814,32.695,30.7105,28.7275,26.7458,24.7653,22.7855,20.8064,18.8276,16.8489,14.87,12.8908,10.911,8.93036,6.94862,4.96557,2.98099,0.994664
56.01,79.5783,77.4909,75.4099,73.3349,71.2659,69.2027,67.1451,65.0929,63.0459,61.0039,58.9667,56.9342,54.9061,52.8822,50.8623,48.8462,46.8336,44.8243,42.8182,40.815,38.8144,36.8162,34.8202,32.8262,30.8339,28.8431,26.8536,24.8651,22.8774,20.8902,18.9033,16.9166,14.9297,12.9424,10.9545,8.96583,6.9761,4.98512,2.99266,0.998512
57.01,79.832,77.7415,75.6569,73.5783,71.5053,69.4378,67.3757,65.3188,63.2668,61.2197,59.1772,57.1391,55.1052,53.0754,51.0494,49.0269,47.0079,44.9921,42.9792,40.9691,38.9615,36.9562,34.953,32.9517,30.952,28.9537,26.9566,24.9605,22.9651,20.9703,18.9757,16.9813,14.9866,12.9916,10.9961,8.99972,7.00236,5.00379,3.0038,1.00219
58.01,80.0749,77.9813,75.8934,73.8111,71.7343,69.6628,67.5964,65.535,63.4783,61.4262,59.3786,57.3352,55.2958,53.2602,51.2283,49.1999,47.1746,45.1525,43.1331,41.1164,39.1021,37.09,35.0799,33.0716,31.0648,29.0594,27.0551,25.0517,23.049,21.0469,19.0449,17.0431,15.0411,13.0387,11.0358,9.03211,7.02746,5.02163,3.01444,1.0057
59.01,80.3073,78.2108,76.1197,74.034,71.9535,69.8781,67.8076,65.7418,63.6806,61.6238,59.5712,57.5227,55.478,53.437,51.3995,49.3653,47.3341,45.3059,43.2804,41.2574,39.2367,37.218,35.2013,33.1863,31.1727,29.1605,27.1493,25.1389,23.1293,21.1201,19.1111,17.1022,15.0931,13.0837,11.0738,9.06307,7.05144,5.03869,3.02462,1.00906
60.01,80.5298,78.4304,76.3363,74.2473,72.1633,70.0842,68.0097,65.9398,63.8742,61.8129,59.7556,57.7022,55.6524,53.6062,51.5633,49.5235,47.4867,45.4527,43.4212,41.3922,39.3653,37.3405,35.3174,33.296,31.2759,29.2571,27.2393,25.2223,23.206,21.19,19.1743,17.1587,15.1429,13.1267,11.1101,9.09266,7.07437,5.05499,3.03434,1.01226
61.01,80.7428,78.6406,76.5436,74.4514,72.3641,70.2813,68.2031,66.1292,64.0595,61.9938,59.932,57.8739,55.8193,53.768,51.72,49.6749,47.6327,45.5931,43.556,41.5211,39.4884,37.4575,35.4284,33.4008,31.3746,29.3495,27.3254,25.3021,23.2793,21.2569,19.2348,17.2127,15.1905,13.1679,11.1448,9.12095,7.09628,5.07057,3.04364,1.01533
62.01,80.9466,78.8419,76.742,74.6468,72.5562,70.4701,68.3882,66.3105,64.2368,62.167,60.1008,58.0382,55.9789,53.9229,51.8699,49.8197,47.7723,45.7274,43.6849,41.6445,39.6061,37.5695,35.5346,33.5012,31.469,29.4379,27.4077,25.3783,23.3494,21.3209,19.2926,17.2644,15.2359,13.2072,11.1779,9.14799,7.11723,5.08546,3.05252,1.01826
63.01,81.1417,79.0345,76.9319,74.8338,72.7401,70.6507,68.5654,66.484,64.4065,62.3326,60.2623,58.1954,56.1317,54.071,52.0133,49.9583,47.9059,45.8559,43.8082,41.7625,39.7187,37.6767,35.6362,33.5971,31.5593,29.5224,27.4865,25.4512,23.4165,21.3821,19.3479,17.3138,15.2794,13.2448,11.2096,9.17385,7.13726,5.0997,3.06102,1.02106
64.01,81.3285,79.2188,77.1137,75.0128,72.9162,70.8236,68.7349,66.6501,64.5689,62.4912,60.4169,58.3458,56.2779,54.2128,52.1506,50.0909,48.0337,45.9789,43.9261,41.8754,39.8264,37.7792,35.7334,33.6889,31.6456,29.6033,27.5618,25.521,23.4806,21.4406,19.4008,17.361,15.321,13.2807,11.24,9.19857,7.1564,5.11331,3.06914,1.02374
65.01,81.5072,79.3953,77.2877,75.1841,73.0846,70.989,68.8972,66.809,64.7243,62.6429,60.5648,58.4898,56.4178,54.3485,52.2819,50.2178,48.156,46.0965,44.039,41.9834,39.9295,37.8772,35.8263,33.7767,31.7282,29.6806,27.6338,25.5877,23.542,21.4966,19.4514,17.4061,15.3608,13.3151,11.2689,9.22221,7.17471,5.12633,3.0769,1.0263
66.01,81.6784,79.5643,77.4542,75.3481,73.2459,71.1474,69.0525,66.9611,64.873,62.7882,60.7064,58.6276,56.5516,54.4783,52.4075,50.3392,48.273,46.209,44.147,42.0867,40.0281,37.971,35.9152,33.8607,31.8072,29.7546,27.7027,25.6515,23.6006,21.5501,19.4997,17.4493,15.3988,13.348,11.2967,9.24481,7.19222,5.13877,3.08433,1.02875
